Resume,Rank,Recommended Job,Match Count,Match Percentage,Matched Skills,Missing Skills
candidate_0055.pdf,1,Software Engineer,3,42.86,"Java, C++, Git","Python, OOP, DSA, System Design"
candidate_0055.pdf,2,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0055.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0055.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0055.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0056.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0056.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0056.pdf,3,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0056.pdf,4,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0056.pdf,5,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0057.pdf,1,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0057.pdf,2,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0057.pdf,3,Cloud Engineer,2,40.0,"Linux, Docker","AWS, Azure, GCP"
candidate_0057.pdf,4,DevOps Engineer,2,40.0,"Docker, Linux","Kubernetes, CI/CD, Jenkins"
candidate_0057.pdf,5,MLOps Engineer,2,40.0,"Python, Docker","Kubernetes, MLOps, CI/CD"
candidate_0058.pdf,1,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0058.pdf,2,Cloud Engineer,2,40.0,"AWS, Docker","Azure, GCP, Linux"
candidate_0058.pdf,3,Senior Data Analyst,2,33.33,"Power BI, Tableau","Python, SQL, Statistics, Business Analytics"
candidate_0058.pdf,4,Data Scientist,2,33.33,"NumPy, Machine Learning","Python, Pandas, Statistics, Scikit-Learn"
candidate_0058.pdf,5,ML Engineer,2,33.33,"Machine Learning, Docker","Python, TensorFlow, PyTorch, Git"
candidate_0059.pdf,1,Data Scientist,4,66.67,"Python, Pandas, NumPy, Machine Learning","Statistics, Scikit-Learn"
candidate_0059.pdf,2,ML Engineer,3,50.0,"Python, Machine Learning, Docker","TensorFlow, PyTorch, Git"
candidate_0059.pdf,3,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0059.pdf,4,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0059.pdf,5,Data Analyst,3,42.86,"Python, Excel, Pandas","SQL, Power BI, Tableau, Statistics"
candidate_0060.pdf,1,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
candidate_0060.pdf,2,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0060.pdf,3,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0060.pdf,4,Cloud Engineer,1,20.0,Docker,"AWS, Azure, GCP, Linux"
candidate_0060.pdf,5,DevOps Engineer,1,20.0,Docker,"Kubernetes, Linux, CI/CD, Jenkins"
candidate_0061.pdf,1,Big Data Engineer,1,20.0,Spark,"Hadoop, Kafka, Scala, Big Data"
candidate_0061.pdf,2,Frontend Developer,1,20.0,HTML,"CSS, JavaScript, React, Git"
candidate_0061.pdf,3,Data Engineer,1,16.67,Spark,"Python, SQL, Hadoop, ETL, Airflow"
candidate_0061.pdf,4,Full Stack Developer,1,16.67,HTML,"CSS, JavaScript, React, Node.js, MongoDB"
candidate_0061.pdf,5,Software Engineer,1,14.29,C++,"Python, Java, OOP, DSA, Git, System Design"
candidate_0062.pdf,1,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0062.pdf,2,Frontend Developer,2,40.0,"HTML, CSS","JavaScript, React, Git"
candidate_0062.pdf,3,Data Scientist,2,33.33,"Python, Machine Learning","Pandas, NumPy, Statistics, Scikit-Learn"
candidate_0062.pdf,4,ML Engineer,2,33.33,"Python, Machine Learning","TensorFlow, PyTorch, Docker, Git"
candidate_0062.pdf,5,Data Engineer,2,33.33,"Python, Spark","SQL, Hadoop, ETL, Airflow"
candidate_0063.pdf,1,Business Analyst,3,60.0,"Excel, SQL, Tableau","Power BI, Business Analytics"
candidate_0063.pdf,2,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0063.pdf,3,Data Analyst,3,42.86,"SQL, Excel, Tableau","Python, Power BI, Pandas, Statistics"
candidate_0063.pdf,4,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0063.pdf,5,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0064.pdf,1,Frontend Developer,3,60.0,"CSS, JavaScript, Git","HTML, React"
candidate_0064.pdf,2,Software Engineer,3,42.86,"Java, C++, Git","Python, OOP, DSA, System Design"
candidate_0064.pdf,3,Full Stack Developer,2,33.33,"CSS, JavaScript","HTML, React, Node.js, MongoDB"
candidate_0064.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0064.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0065.pdf,1,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0065.pdf,2,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0065.pdf,3,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0065.pdf,4,Backend Developer,2,40.0,"Python, SQL","Django, FastAPI, REST API"
candidate_0065.pdf,5,Senior Data Analyst,2,33.33,"Python, SQL","Power BI, Tableau, Statistics, Business Analytics"
candidate_0066.pdf,1,Software Engineer,3,42.86,"Java, C++, Git","Python, OOP, DSA, System Design"
candidate_0066.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0066.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0066.pdf,4,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0066.pdf,5,Data Analyst,2,28.57,"Excel, Pandas","Python, SQL, Power BI, Tableau, Statistics"
candidate_0067.pdf,1,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0067.pdf,2,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0067.pdf,3,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0067.pdf,4,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0067.pdf,5,Software Engineer,2,28.57,"OOP, Git","Python, Java, C++, DSA, System Design"
candidate_0068.pdf,1,Data Engineer,4,66.67,"Python, SQL, Spark, Hadoop","ETL, Airflow"
candidate_0068.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0068.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0068.pdf,4,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0068.pdf,5,Software Engineer,3,42.86,"Python, Java, OOP","C++, DSA, Git, System Design"
candidate_0069.pdf,1,Cloud Engineer,2,40.0,"AWS, Linux","Azure, GCP, Docker"
candidate_0069.pdf,2,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0069.pdf,3,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0069.pdf,4,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0069.pdf,5,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0070.pdf,1,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0070.pdf,2,Data Engineer,2,33.33,"Spark, Hadoop","Python, SQL, ETL, Airflow"
candidate_0070.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0070.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0070.pdf,5,Software Engineer,2,28.57,"Java, OOP","Python, C++, DSA, Git, System Design"
candidate_0071.pdf,1,Data Scientist,2,33.33,"Python, Pandas","NumPy, Machine Learning, Statistics, Scikit-Learn"
candidate_0071.pdf,2,ML Engineer,2,33.33,"Python, Git","Machine Learning, TensorFlow, PyTorch, Docker"
candidate_0071.pdf,3,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0071.pdf,4,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0071.pdf,5,Data Analyst,2,28.57,"Python, Pandas","SQL, Excel, Power BI, Tableau, Statistics"
candidate_0072.pdf,1,Data Engineer,4,66.67,"Python, SQL, Spark, Hadoop","ETL, Airflow"
candidate_0072.pdf,2,Data Analyst,4,57.14,"Python, SQL, Excel, Pandas","Power BI, Tableau, Statistics"
candidate_0072.pdf,3,Software Engineer,4,57.14,"Python, C++, OOP, Git","Java, DSA, System Design"
candidate_0072.pdf,4,Data Scientist,3,50.0,"Python, Pandas, NumPy","Machine Learning, Statistics, Scikit-Learn"
candidate_0072.pdf,5,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0073.pdf,1,Data Analyst,4,57.14,"Python, Power BI, Tableau, Pandas","SQL, Excel, Statistics"
candidate_0073.pdf,2,Senior Data Analyst,3,50.0,"Python, Power BI, Tableau","SQL, Statistics, Business Analytics"
candidate_0073.pdf,3,Data Scientist,3,50.0,"Python, Pandas, NumPy","Machine Learning, Statistics, Scikit-Learn"
candidate_0073.pdf,4,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0073.pdf,5,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0074.pdf,1,Frontend Developer,3,60.0,"HTML, CSS, Git","JavaScript, React"
candidate_0074.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0074.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0074.pdf,4,Software Engineer,3,42.86,"Python, C++, Git","Java, OOP, DSA, System Design"
candidate_0074.pdf,5,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0075.pdf,1,Senior Data Analyst,2,33.33,"Python, Tableau","SQL, Power BI, Statistics, Business Analytics"
candidate_0075.pdf,2,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0075.pdf,3,Data Analyst,2,28.57,"Python, Tableau","SQL, Excel, Power BI, Pandas, Statistics"
candidate_0075.pdf,4,Software Engineer,2,28.57,"Python, C++","Java, OOP, DSA, Git, System Design"
candidate_0075.pdf,5,Deep Learning Engineer,1,25.0,Python,"Deep Learning, TensorFlow, PyTorch"
candidate_0076.pdf,1,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0076.pdf,2,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0076.pdf,3,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0076.pdf,4,Site Reliability Engineer,1,25.0,Linux,"Docker, Kubernetes, Cloud Computing"
candidate_0076.pdf,5,Platform Engineer,1,25.0,Linux,"Kubernetes, Docker, CI/CD"
candidate_0077.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0077.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0077.pdf,3,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0077.pdf,4,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0077.pdf,5,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0078.pdf,1,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0078.pdf,2,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0078.pdf,3,Frontend Developer,2,40.0,"HTML, CSS","JavaScript, React, Git"
candidate_0078.pdf,4,Cloud Engineer,2,40.0,"Linux, Docker","AWS, Azure, GCP"
candidate_0078.pdf,5,DevOps Engineer,2,40.0,"Docker, Linux","Kubernetes, CI/CD, Jenkins"
candidate_0079.pdf,1,Business Analyst,3,60.0,"Excel, Power BI, Tableau","SQL, Business Analytics"
candidate_0079.pdf,2,Data Analyst,3,42.86,"Excel, Power BI, Tableau","Python, SQL, Pandas, Statistics"
candidate_0079.pdf,3,Software Engineer,3,42.86,"Java, C++, Git","Python, OOP, DSA, System Design"
candidate_0079.pdf,4,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0079.pdf,5,Cloud Engineer,2,40.0,"AWS, Linux","Azure, GCP, Docker"
candidate_0080.pdf,1,Frontend Developer,3,60.0,"HTML, JavaScript, Git","CSS, React"
candidate_0080.pdf,2,ML Engineer,2,33.33,"Machine Learning, Git","Python, TensorFlow, PyTorch, Docker"
candidate_0080.pdf,3,Full Stack Developer,2,33.33,"HTML, JavaScript","CSS, React, Node.js, MongoDB"
candidate_0080.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0080.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0081.pdf,1,Software Engineer,3,42.86,"Java, C++, Git","Python, OOP, DSA, System Design"
candidate_0081.pdf,2,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0081.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0081.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0081.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0082.pdf,1,Frontend Developer,2,40.0,"HTML, JavaScript","CSS, React, Git"
candidate_0082.pdf,2,Full Stack Developer,2,33.33,"HTML, JavaScript","CSS, React, Node.js, MongoDB"
candidate_0082.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0082.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0082.pdf,5,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0083.pdf,1,Frontend Developer,3,60.0,"HTML, CSS, Git","JavaScript, React"
candidate_0083.pdf,2,ML Engineer,2,33.33,"Docker, Git","Python, Machine Learning, TensorFlow, PyTorch"
candidate_0083.pdf,3,Data Engineer,2,33.33,"SQL, Hadoop","Python, Spark, ETL, Airflow"
candidate_0083.pdf,4,Full Stack Developer,2,33.33,"HTML, CSS","JavaScript, React, Node.js, MongoDB"
candidate_0083.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0084.pdf,1,Data Analyst,4,57.14,"Python, SQL, Excel, Pandas","Power BI, Tableau, Statistics"
candidate_0084.pdf,2,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0084.pdf,3,ML Engineer,3,50.0,"Python, Machine Learning, Git","TensorFlow, PyTorch, Docker"
candidate_0084.pdf,4,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0084.pdf,5,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0085.pdf,1,Data Analyst,4,57.14,"Python, SQL, Tableau, Pandas","Excel, Power BI, Statistics"
candidate_0085.pdf,2,Senior Data Analyst,3,50.0,"Python, SQL, Tableau","Power BI, Statistics, Business Analytics"
candidate_0085.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0085.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0085.pdf,5,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0086.pdf,1,Cloud Engineer,2,40.0,"AWS, Linux","Azure, GCP, Docker"
candidate_0086.pdf,2,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0086.pdf,3,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0086.pdf,4,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0086.pdf,5,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0087.pdf,1,Data Engineer,3,50.0,"Python, SQL, Spark","Hadoop, ETL, Airflow"
candidate_0087.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0087.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0087.pdf,4,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0087.pdf,5,Software Engineer,3,42.86,"Python, Java, C++","OOP, DSA, Git, System Design"
candidate_0088.pdf,1,Cloud Engineer,2,40.0,"AWS, Docker","Azure, GCP, Linux"
candidate_0088.pdf,2,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0088.pdf,3,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0088.pdf,4,Cloud Architect,1,20.0,AWS,"Azure, GCP, Kubernetes, Cloud Computing"
candidate_0088.pdf,5,DevOps Engineer,1,20.0,Docker,"Kubernetes, Linux, CI/CD, Jenkins"
candidate_0089.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0089.pdf,2,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0089.pdf,3,Senior Data Analyst,3,50.0,"SQL, Power BI, Tableau","Python, Statistics, Business Analytics"
candidate_0089.pdf,4,Data Analyst,3,42.86,"SQL, Power BI, Tableau","Python, Excel, Pandas, Statistics"
candidate_0089.pdf,5,ML Engineer,2,33.33,"Machine Learning, Git","Python, TensorFlow, PyTorch, Docker"
candidate_0090.pdf,1,Data Scientist,3,50.0,"Python, NumPy, Machine Learning","Pandas, Statistics, Scikit-Learn"
candidate_0090.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0090.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0090.pdf,4,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0090.pdf,5,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0091.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0091.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0091.pdf,3,SDET,1,25.0,Java,"Automation Testing, Selenium, Testing"
candidate_0091.pdf,4,Business Analyst,1,20.0,Tableau,"Excel, SQL, Power BI, Business Analytics"
candidate_0091.pdf,5,Frontend Developer,1,20.0,JavaScript,"HTML, CSS, React, Git"
candidate_0092.pdf,1,Frontend Developer,2,40.0,"CSS, Git","HTML, JavaScript, React"
candidate_0092.pdf,2,Data Scientist,2,33.33,"NumPy, Machine Learning","Python, Pandas, Statistics, Scikit-Learn"
candidate_0092.pdf,3,ML Engineer,2,33.33,"Machine Learning, Git","Python, TensorFlow, PyTorch, Docker"
candidate_0092.pdf,4,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0092.pdf,5,Financial Analyst,1,25.0,Excel,"SQL, Financial Analysis, Statistics"
candidate_0093.pdf,1,Frontend Developer,3,60.0,"HTML, JavaScript, Git","CSS, React"
candidate_0093.pdf,2,Full Stack Developer,2,33.33,"HTML, JavaScript","CSS, React, Node.js, MongoDB"
candidate_0093.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0093.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0093.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0094.pdf,1,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0094.pdf,2,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0094.pdf,3,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0094.pdf,4,Software Engineer,3,42.86,"Python, Java, C++","OOP, DSA, Git, System Design"
candidate_0094.pdf,5,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0095.pdf,1,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0095.pdf,2,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0095.pdf,3,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0095.pdf,4,Backend Developer,2,40.0,"Python, SQL","Django, FastAPI, REST API"
candidate_0095.pdf,5,Senior Data Analyst,2,33.33,"Python, SQL","Power BI, Tableau, Statistics, Business Analytics"
candidate_0096.pdf,1,Frontend Developer,2,40.0,"HTML, JavaScript","CSS, React, Git"
candidate_0096.pdf,2,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0096.pdf,3,Full Stack Developer,2,33.33,"HTML, JavaScript","CSS, React, Node.js, MongoDB"
candidate_0096.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0096.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0097.pdf,1,Software Engineer,3,42.86,"Java, C++, OOP","Python, DSA, Git, System Design"
candidate_0097.pdf,2,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
candidate_0097.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0097.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0097.pdf,5,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0098.pdf,1,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0098.pdf,2,Software Engineer,2,28.57,"OOP, Git","Python, Java, C++, DSA, System Design"
candidate_0098.pdf,3,Big Data Engineer,1,20.0,Hadoop,"Spark, Kafka, Scala, Big Data"
candidate_0098.pdf,4,Frontend Developer,1,20.0,Git,"HTML, CSS, JavaScript, React"
candidate_0098.pdf,5,Cloud Engineer,1,20.0,AWS,"Azure, GCP, Linux, Docker"
candidate_0099.pdf,1,Software Engineer,2,28.57,"C++, OOP","Python, Java, DSA, Git, System Design"
candidate_0099.pdf,2,Big Data Engineer,1,20.0,Hadoop,"Spark, Kafka, Scala, Big Data"
candidate_0099.pdf,3,Cloud Engineer,1,20.0,AWS,"Azure, GCP, Linux, Docker"
candidate_0099.pdf,4,Cloud Architect,1,20.0,AWS,"Azure, GCP, Kubernetes, Cloud Computing"
